Distance,QC_RSFC
29.7270920205795,0.127722070402629
60.3450080785478,0.0384273775018588
58.856265596791,-0.0438010030554459
81.7148089393838,-0.0908002601182262
76.1549079180062,0.080988727770521
56.0402533898625,0.0592707103910929
37.0062156941236,0.141682693339488
56.9030754880613,0.11781713327192
86.2465071756532,0.0853741992724314
117.842649325276,0.0593614481981435
36.8761440500495,-0.0984125522092084
45.4168470944428,0.126592373179093
50.9949997548779,0.0420170092894669
95.5027748287975,-0.213906409148823
40.8696709064313,0.171721623039457
107.893697684341,0.0247930056507846
113.353385480982,0.0560435579390649
64.6161744457222,0.0585321428021555
57.8586207924109,-0.0298570370252249
136.190271311867,0.131718636464144
109.092346202655,-0.0356262399934485
42.9681277227668,0.140884322675281
71.3450769149491,0.0670856875104852
76.730046266114,0.136914214404177
107.023408654369,0.0845867378552894
37.1041776623603,0.0208602213941722
47.318178325037,0.17233792301666
112.096877744208,0.10215138067661
64.1702423246165,-0.014769463826341
83.0535971526821,0.0853614272368979
62.399198712804,0.0401695799305126
109.016925291443,-0.0189738591381379
61.5621637046652,0.144962660386203
42.3059097526575,-0.0115110086956085
100.105594249273,-0.036100374608448
41.2041260069911,0.12269049905953
37.4574425181432,0.0270792776706054
54.6896699569489,-0.0414557072558013
37.1308497074872,-0.00331675598544476
72.539988971601,-0.0165633643108917
58.132607029102,0.117303394847298
35.8576351702117,0.0512641560686868
78.5036941805925,0.0301809626089613
40.257670076645,0.181351780094944
39.1124021251572,0.0338967114923536
87.9778949509478,-0.0569895823224116
107.53608696619,0.000189448936529236
70.8566863464557,0.00488670753605866
88.8317510803429,0.0353677910336383
103.751867453073,0.0915037214680467
87.8324541385472,-0.0245798190360732
58.3618025766854,0.0998150507568347
70.1242468765262,0.0972299585319661
62.0013709525846,0.0112812188520652
55.2580310905121,-0.0125133335241874
28.0529855808611,0.00370857963843957
44.8199732262303,0.0740287218157046
50.1969122556358,0.0840286087584771
60.1739146142247,0.075213564786978
61.1485895176659,0.0958896209273765
52.1392366649148,0.0485901321404623
83.3249062405713,-0.0753805012583073
49.2596183501253,0.126496282891902
66.1798307643651,0.0788692093488522
29.122328203631,0.0649966922851586
68.1376547879365,0.0452937351185833
19.1575050567656,0.00814367794784951
47.6836449949037,0.0618173188407382
65.5955028946345,0.0932220716382088
92.9381514772055,0.154816590280597
28.1696645347438,0.1868824523346
35.0662230643678,0.0722187681727822
109.488172877256,0.103126142729837
24.0310216179005,0.138675096203185
50.9072686362174,0.00681788604341744
33.613241438457,0.10276059758017
79.3804761890479,0.014990519535319
34.3822628691016,0.0394885497876192
32.4932300641226,-0.0524929985977902
61.6266987595474,0.0711346326868765
69.2061413459817,0.101758010518213
92.997311789105,0.0606745702365876
40.8584140661382,0.236383924881057
47.4274182303865,0.0222818010043071
103.054063481262,0.124135737869884
16.1941347407016,0.226627299336179
49.0415130272303,-0.0201269958099189
32.9916656142123,0.100563337557715
66.7444379705156,-0.0207760815462396
34.1206682232338,0.128810973264632
17.2336879396141,-0.0805868183019508
44.8487458018616,0.166483614138036
70.5670603043658,0.128550445410748
92.3177664374523,0.109309670963907
122.056462344277,0.0535522827953409
19.2091124209319,0.0327982668881785
51.4534741295474,0.160608994533347
134.854736661342,0.0679358451984697
25.5019607089337,0.0799078493191731
58.5119645884498,0.118060491849589
58.9117136060393,0.181724656608836
95.5821112970414,0.109091823592905
62.4823174986332,0.118871046925734
29.4112223479406,0.238856431398599
33.494775712042,0.268623643120809
37.069259501641,0.0944998993212632
64.2716889462227,0.0844944784019688
69.1890887351467,0.0964156808550678
101.869426227892,0.0613383524350593
34.172064614243,0.110095873444074
38.6463452347049,0.108881204907848
108.479583332533,0.0835039800189265
8.86848352312841,0.0971283731615672
37.0676408744878,0.0846788073001909
33.5894328621369,0.126657471829653
70.0575477732414,0.0678160180555518
44.8577752457698,0.128819641261148
18.5326738491778,0.116400706333984
15.8246642934376,0.180008134061684
27.3908743927608,0.0592620909988153
34.002499908095,0.0361101847402218
63.3650534600895,0.0991027351259101
74.572984384427,0.130119683173103
100.471388962231,0.0641297072312041
34.3460332498529,0.158894861491621
46.7610949401316,0.0707847669660035
110.791425661014,0.0912331337504428
11.2609946274741,0.131783743597078
49.0007142805082,0.0532594094780118
38.5254461362876,0.13984786698172
72.9324344856251,0.0433301290175348
41.0670183967621,0.116776570821003
16.1319558640606,0.0619858555716167
8.32586331859946,0.0960500319771835
25.2733060757789,0.115731989249584
12.4907966119059,0.129179877989498
50.9522325320491,-0.0202263027043388
75.10505974966,-0.00604096285274847
59.1581777947901,0.0437075009287215
92.0985341902899,-0.0193174481492584
58.8772451801203,0.138627146074716
48.460912083864,0.016096887218119
87.237262680577,-0.0090955993613777
27.256008511886,0.19456089667677
29.3913252508287,-0.0114821265340536
24.9753878848758,0.0291194486210125
45.4129937352736,-0.00435553740509664
44.4596446229612,-0.0551151349271104
37.4921325080343,0.0300226047731555
27.5227178890458,-0.0168886891180015
51.9559428747088,0.160001536024419
25.2562863461753,0.117969596339491
31.5033331569851,0.10617012859538
40.5128374715966,0.0178415834754353
66.7798622340597,0.0047342436302288
60.5228056190392,0.043843139460606
88.117308174955,0.0316580077877985
51.5653953732539,0.159411248058458
46.8480522540692,0.0466046922446068
90.899504949147,-0.0243017845110993
21.4053731572239,0.149940011874934
39.2205303380768,-0.052218246859827
23.646352784309,0.0360452270217306
52.8070071107992,0.0261317111555072
34.7010086308741,-0.0242385055197667
27.2583932028284,0.0321976868256513
15.3146988217203,0.0714738258901884
44.8646854441219,0.184888942372783
19.3963914169621,0.151386557543368
21.2004716928657,0.148193263355737
13.1521861300698,-0.019926454697807
41.0761487970817,0.0721947933404502
68.7851001307696,0.0777278371919698
66.8736869029965,0.12440123799373
94.8408139990374,0.0554936951882397
46.9385768851166,0.138790202623864
47.5867628653179,0.101977436073173
98.2173100833046,0.114405729347281
14.2024645748546,0.14118446775334
39.6344547079937,0.0647154182547041
29.756847951354,0.113849825442489
57.8976683468341,0.0527720862491522
39.3598780485916,0.145683170532407
25.1582988296109,0.087267580552205
11.8008474271978,0.112964790836425
38.3504889147453,0.11960917856296
14.1964784365701,0.0724008082101776
15.4693244842818,0.126298070003512
16.566834338521,0.134761071849835
7.49933330370107,0.137299868970054
18.2562318127263,0.178007234700479
25.7077809232925,-0.0762645009354046
45.3604453240927,0.0223516416323155
